Filename|Predictions
n02102973-Irish_water_spaniel\n02102973_1200.jpg|n02102973-Irish_water_spaniel
n02102973-Irish_water_spaniel\n02102973_1254.jpg|n02102973-Irish_water_spaniel
n02102973-Irish_water_spaniel\n02102973_1270.jpg|n02102973-Irish_water_spaniel
n02102973-Irish_water_spaniel\n02102973_1299.jpg|n02097130-giant_schnauzer
n02102973-Irish_water_spaniel\n02102973_1318.jpg|n02105056-groenendael
n02102973-Irish_water_spaniel\n02102973_1377.jpg|n02097130-giant_schnauzer
n02102973-Irish_water_spaniel\n02102973_1409.jpg|n02105056-groenendael
n02102973-Irish_water_spaniel\n02102973_158.jpg|n02102973-Irish_water_spaniel
n02102973-Irish_water_spaniel\n02102973_1609.jpg|n02097130-giant_schnauzer
n02102973-Irish_water_spaniel\n02102973_1615.jpg|n02102973-Irish_water_spaniel
n02102973-Irish_water_spaniel\n02102973_1622.jpg|n02102973-Irish_water_spaniel
n02102973-Irish_water_spaniel\n02102973_1643.jpg|n02097130-giant_schnauzer
n02102973-Irish_water_spaniel\n02102973_1669.jpg|n02102973-Irish_water_spaniel
n02102973-Irish_water_spaniel\n02102973_1714.jpg|n02102973-Irish_water_spaniel
n02102973-Irish_water_spaniel\n02102973_1723.jpg|n02106662-German_shepherd
n02102973-Irish_water_spaniel\n02102973_1725.jpg|n02102973-Irish_water_spaniel
n02102973-Irish_water_spaniel\n02102973_1822.jpg|n02097130-giant_schnauzer
n02104029-kuvasz\n02104029_1075.jpg|n02104029-kuvasz
n02104029-kuvasz\n02104029_110.jpg|n02085936-Maltese_dog
n02104029-kuvasz\n02104029_1107.jpg|n02105505-komondor
n02104029-kuvasz\n02104029_1138.jpg|n02093428-American_Staffordshire_terrier
n02104029-kuvasz\n02104029_1150.jpg|n02096051-Airedale
n02104029-kuvasz\n02104029_1206.jpg|n02111889-Samoyed
n02104029-kuvasz\n02104029_1214.jpg|n02104029-kuvasz
n02104029-kuvasz\n02104029_1218.jpg|n02104029-kuvasz
n02104029-kuvasz\n02104029_1268.jpg|n02090721-Irish_wolfhound
n02104029-kuvasz\n02104029_1278.jpg|n02105505-komondor
n02104029-kuvasz\n02104029_1287.jpg|n02085936-Maltese_dog
n02104029-kuvasz\n02104029_1289.jpg|n02085936-Maltese_dog
n02104029-kuvasz\n02104029_1313.jpg|n02104029-kuvasz
n02104029-kuvasz\n02104029_1324.jpg|n02089867-Walker_hound
n02104029-kuvasz\n02104029_133.jpg|n02111889-Samoyed
n02104029-kuvasz\n02104029_1369.jpg|n02085936-Maltese_dog
n02104029-kuvasz\n02104029_1370.jpg|n02095889-Sealyham_terrier
n02104029-kuvasz\n02104029_1375.jpg|n02101556-clumber
n02104029-kuvasz\n02104029_1396.jpg|n02111889-Samoyed
n02104029-kuvasz\n02104029_1400.jpg|n02105505-komondor
n02104029-kuvasz\n02104029_1423.jpg|n02095889-Sealyham_terrier
n02104029-kuvasz\n02104029_1435.jpg|n02093647-Bedlington_terrier
n02104365-schipperke\n02104365_10071.jpg|n02104365-schipperke
n02104365-schipperke\n02104365_10139.jpg|n02087046-toy_terrier
n02104365-schipperke\n02104365_10247.jpg|n02110063-malamute
n02104365-schipperke\n02104365_10252.jpg|n02097298-Scotch_terrier
n02104365-schipperke\n02104365_10282.jpg|n02100236-German_short-haired_pointer
n02104365-schipperke\n02104365_10319.jpg|n02104365-schipperke
n02104365-schipperke\n02104365_10393.jpg|n02108551-Tibetan_mastiff
n02104365-schipperke\n02104365_10399.jpg|n02091467-Norwegian_elkhound
n02104365-schipperke\n02104365_10514.jpg|n02099267-flat-coated_retriever
n02104365-schipperke\n02104365_10598.jpg|n02097298-Scotch_terrier
n02104365-schipperke\n02104365_10606.jpg|n02097130-giant_schnauzer
n02104365-schipperke\n02104365_10634.jpg|n02104365-schipperke
n02104365-schipperke\n02104365_1104.jpg|n02104365-schipperke
n02104365-schipperke\n02104365_1151.jpg|n02104365-schipperke
n02104365-schipperke\n02104365_1158.jpg|n02104365-schipperke
n02104365-schipperke\n02104365_1166.jpg|n02097298-Scotch_terrier
n02104365-schipperke\n02104365_1292.jpg|n02099267-flat-coated_retriever
n02104365-schipperke\n02104365_1325.jpg|n02097130-giant_schnauzer
n02104365-schipperke\n02104365_169.jpg|n02097298-Scotch_terrier
n02104365-schipperke\n02104365_1822.jpg|n02092002-Scottish_deerhound
n02104365-schipperke\n02104365_1837.jpg|n02105056-groenendael
n02104365-schipperke\n02104365_1841.jpg|n02108915-French_bulldog
n02104365-schipperke\n02104365_1852.jpg|n02099267-flat-coated_retriever
n02105056-groenendael\n02105056_1018.jpg|n02099429-curly-coated_retriever
n02105056-groenendael\n02105056_1050.jpg|n02099429-curly-coated_retriever
n02105056-groenendael\n02105056_1061.jpg|n02111277-Newfoundland
n02105056-groenendael\n02105056_1067.jpg|n02099429-curly-coated_retriever
n02105056-groenendael\n02105056_1071.jpg|n02099429-curly-coated_retriever
n02105056-groenendael\n02105056_1165.jpg|n02097298-Scotch_terrier
n02105056-groenendael\n02105056_1294.jpg|n02099429-curly-coated_retriever
n02105056-groenendael\n02105056_143.jpg|n02099429-curly-coated_retriever
n02105056-groenendael\n02105056_1523.jpg|n02102973-Irish_water_spaniel
n02105056-groenendael\n02105056_1613.jpg|n02104365-schipperke
n02105056-groenendael\n02105056_1910.jpg|n02099429-curly-coated_retriever
n02105056-groenendael\n02105056_1960.jpg|n02099429-curly-coated_retriever
n02105056-groenendael\n02105056_2036.jpg|n02111277-Newfoundland
n02105056-groenendael\n02105056_2194.jpg|n02105056-groenendael
n02105056-groenendael\n02105056_2195.jpg|n02105251-briard
n02105056-groenendael\n02105056_2200.jpg|n02097130-giant_schnauzer
n02105056-groenendael\n02105056_2525.jpg|n02111277-Newfoundland
n02105056-groenendael\n02105056_2552.jpg|n02089078-black-and-tan_coonhound
n02105056-groenendael\n02105056_2556.jpg|n02097130-giant_schnauzer
n02105056-groenendael\n02105056_26.jpg|n02102973-Irish_water_spaniel
n02105056-groenendael\n02105056_2639.jpg|n02097298-Scotch_terrier
n02105056-groenendael\n02105056_2649.jpg|n02097298-Scotch_terrier
n02105162-malinois\n02105162_10076.jpg|n02116738-African_hunting_dog
n02105162-malinois\n02105162_10133.jpg|n02096294-Australian_terrier
n02105162-malinois\n02105162_10260.jpg|n02096051-Airedale
n02105162-malinois\n02105162_10309.jpg|n02099849-Chesapeake_Bay_retriever
n02105162-malinois\n02105162_10351.jpg|n02102973-Irish_water_spaniel
n02105162-malinois\n02105162_10375.jpg|n02111129-Leonberg
n02105162-malinois\n02105162_10488.jpg|n02088466-bloodhound
n02105162-malinois\n02105162_10640.jpg|n02090379-redbone
n02105162-malinois\n02105162_1357.jpg|n02111129-Leonberg
n02105162-malinois\n02105162_1366.jpg|n02105162-malinois
n02105162-malinois\n02105162_1378.jpg|n02116738-African_hunting_dog
n02105162-malinois\n02105162_154.jpg|n02088466-bloodhound
n02105162-malinois\n02105162_1572.jpg|n02096051-Airedale
n02105162-malinois\n02105162_175.jpg|n02105162-malinois
n02105162-malinois\n02105162_1757.jpg|n02093754-Border_terrier
n02105162-malinois\n02105162_2079.jpg|n02092002-Scottish_deerhound
n02105162-malinois\n02105162_2093.jpg|n02094258-Norwich_terrier
n02105162-malinois\n02105162_2158.jpg|n02110806-basenji
n02105162-malinois\n02105162_2168.jpg|n02096294-Australian_terrier
n02105162-malinois\n02105162_2223.jpg|n02088466-bloodhound
n02105162-malinois\n02105162_2636.jpg|n02089973-English_foxhound
n02105162-malinois\n02105162_2714.jpg|n02097658-silky_terrier
n02105251-briard\n02105251_12.jpg|n02088094-Afghan_hound
n02105251-briard\n02105251_1201.jpg|n02105056-groenendael
n02105251-briard\n02105251_1240.jpg|n02099849-Chesapeake_Bay_retriever
n02105251-briard\n02105251_1382.jpg|n02088094-Afghan_hound
n02105251-briard\n02105251_1588.jpg|n02088094-Afghan_hound
n02105251-briard\n02105251_1676.jpg|n02112350-keeshond
n02105251-briard\n02105251_1725.jpg|n02096177-cairn
n02105251-briard\n02105251_224.jpg|n02090379-redbone
n02105251-briard\n02105251_2317.jpg|n02088094-Afghan_hound
n02105251-briard\n02105251_2406.jpg|n02093754-Border_terrier
n02105251-briard\n02105251_2439.jpg|n02100877-Irish_setter
n02105251-briard\n02105251_2480.jpg|n02093754-Border_terrier
n02105251-briard\n02105251_252.jpg|n02088466-bloodhound
n02105251-briard\n02105251_2591.jpg|n02097130-giant_schnauzer
n02105251-briard\n02105251_2626.jpg|n02102973-Irish_water_spaniel
n02105251-briard\n02105251_2656.jpg|n02106382-Bouvier_des_Flandres
n02105251-briard\n02105251_2983.jpg|n02111129-Leonberg
n02105251-briard\n02105251_3265.jpg|n02106382-Bouvier_des_Flandres
n02105251-briard\n02105251_3389.jpg|n02096437-Dandie_Dinmont
n02105251-briard\n02105251_3407.jpg|n02102973-Irish_water_spaniel
n02105251-briard\n02105251_3436.jpg|n02095314-wire-haired_fox_terrier
n02105251-briard\n02105251_3551.jpg|n02105251-briard
n02105412-kelpie\n02105412_1031.jpg|n02101006-Gordon_setter
n02105412-kelpie\n02105412_1078.jpg|n02088094-Afghan_hound
n02105412-kelpie\n02105412_1106.jpg|n02113978-Mexican_hairless
n02105412-kelpie\n02105412_1159.jpg|n02101006-Gordon_setter
n02105412-kelpie\n02105412_1201.jpg|n02107312-miniature_pinscher
n02105412-kelpie\n02105412_1211.jpg|n02110958-pug
n02105412-kelpie\n02105412_1217.jpg|n02105056-groenendael
n02105412-kelpie\n02105412_1222.jpg|n02111129-Leonberg
n02105412-kelpie\n02105412_123.jpg|n02102973-Irish_water_spaniel
n02105412-kelpie\n02105412_133.jpg|n02088632-bluetick
n02105412-kelpie\n02105412_1366.jpg|n02097209-standard_schnauzer
n02105412-kelpie\n02105412_1371.jpg|n02089078-black-and-tan_coonhound
n02105412-kelpie\n02105412_1398.jpg|n02097130-giant_schnauzer
n02105412-kelpie\n02105412_146.jpg|n02107683-Bernese_mountain_dog
n02105412-kelpie\n02105412_1464.jpg|n02088632-bluetick
n02105412-kelpie\n02105412_150.jpg|n02107574-Greater_Swiss_Mountain_dog
n02105412-kelpie\n02105412_1530.jpg|n02088466-bloodhound
n02105412-kelpie\n02105412_1555.jpg|n02106166-Border_collie
n02105412-kelpie\n02105412_1757.jpg|n02107312-miniature_pinscher
n02105412-kelpie\n02105412_1795.jpg|n02106550-Rottweiler
n02105412-kelpie\n02105412_1834.jpg|n02105412-kelpie
n02105412-kelpie\n02105412_1920.jpg|n02105412-kelpie
n02105505-komondor\n02105505_1018.jpg|n02090721-Irish_wolfhound
n02105505-komondor\n02105505_1024.jpg|n02105505-komondor
n02105505-komondor\n02105505_1077.jpg|n02097474-Tibetan_terrier
n02105505-komondor\n02105505_1090.jpg|n02105505-komondor
n02105505-komondor\n02105505_1145.jpg|n02092002-Scottish_deerhound
n02105505-komondor\n02105505_1148.jpg|n02105505-komondor
n02105505-komondor\n02105505_1159.jpg|n02105505-komondor
n02105505-komondor\n02105505_1225.jpg|n02111129-Leonberg
n02105505-komondor\n02105505_1272.jpg|n02105505-komondor
n02105505-komondor\n02105505_1293.jpg|n02095570-Lakeland_terrier
n02105505-komondor\n02105505_1312.jpg|n02091244-Ibizan_hound
n02105505-komondor\n02105505_1360.jpg|n02087394-Rhodesian_ridgeback
n02105505-komondor\n02105505_1383.jpg|n02104029-kuvasz
n02105505-komondor\n02105505_1406.jpg|n02105505-komondor
n02105505-komondor\n02105505_1426.jpg|n02105505-komondor
n02105505-komondor\n02105505_1443.jpg|n02105505-komondor
n02105505-komondor\n02105505_1541.jpg|n02086240-Shih-Tzu
n02105505-komondor\n02105505_1657.jpg|n02105505-komondor
n02105505-komondor\n02105505_192.jpg|n02111889-Samoyed
n02105505-komondor\n02105505_1988.jpg|n02092002-Scottish_deerhound
n02105505-komondor\n02105505_2037.jpg|n02111500-Great_Pyrenees
n02105505-komondor\n02105505_2043.jpg|n02105505-komondor
n02105505-komondor\n02105505_2069.jpg|n02105505-komondor
n02105641-Old_English_sheepdog\n02105641_10048.jpg|n02090622-borzoi
n02105641-Old_English_sheepdog\n02105641_10051.jpg|n02098105-soft-coated_wheaten_terrier
n02105641-Old_English_sheepdog\n02105641_10100.jpg|n02096177-cairn
n02105641-Old_English_sheepdog\n02105641_10151.jpg|n02111500-Great_Pyrenees
n02105641-Old_English_sheepdog\n02105641_10188.jpg|n02111500-Great_Pyrenees
n02105641-Old_English_sheepdog\n02105641_1019.jpg|n02105641-Old_English_sheepdog
n02105641-Old_English_sheepdog\n02105641_10264.jpg|n02094114-Norfolk_terrier
n02105641-Old_English_sheepdog\n02105641_10280.jpg|n02111500-Great_Pyrenees
n02105641-Old_English_sheepdog\n02105641_10380.jpg|n02111889-Samoyed
n02105641-Old_English_sheepdog\n02105641_10397.jpg|n02085782-Japanese_spaniel
n02105641-Old_English_sheepdog\n02105641_1045.jpg|n02112018-Pomeranian
n02105641-Old_English_sheepdog\n02105641_10672.jpg|n02098286-West_Highland_white_terrier
n02105641-Old_English_sheepdog\n02105641_10800.jpg|n02091244-Ibizan_hound
n02105641-Old_English_sheepdog\n02105641_1109.jpg|n02097474-Tibetan_terrier
n02105641-Old_English_sheepdog\n02105641_11253.jpg|n02092002-Scottish_deerhound
n02105641-Old_English_sheepdog\n02105641_11313.jpg|n02096437-Dandie_Dinmont
n02105641-Old_English_sheepdog\n02105641_11387.jpg|n02096437-Dandie_Dinmont
n02105641-Old_English_sheepdog\n02105641_1153.jpg|n02112350-keeshond
n02105641-Old_English_sheepdog\n02105641_11628.jpg|n02095889-Sealyham_terrier
n02105641-Old_English_sheepdog\n02105641_11651.jpg|n02105641-Old_English_sheepdog
n02105641-Old_English_sheepdog\n02105641_11694.jpg|n02085936-Maltese_dog
n02105641-Old_English_sheepdog\n02105641_11695.jpg|n02110063-malamute
n02105641-Old_English_sheepdog\n02105641_11847.jpg|n02111500-Great_Pyrenees
n02105641-Old_English_sheepdog\n02105641_1212.jpg|n02104029-kuvasz
n02105641-Old_English_sheepdog\n02105641_12297.jpg|n02111277-Newfoundland
n02105855-Shetland_sheepdog\n02105855_10095.jpg|n02094433-Yorkshire_terrier
n02105855-Shetland_sheepdog\n02105855_10112.jpg|n02085620-Chihuahua
n02105855-Shetland_sheepdog\n02105855_1013.jpg|n02088364-beagle
n02105855-Shetland_sheepdog\n02105855_10167.jpg|n02090622-borzoi
n02105855-Shetland_sheepdog\n02105855_10608.jpg|n02089078-black-and-tan_coonhound
n02105855-Shetland_sheepdog\n02105855_10619.jpg|n02099267-flat-coated_retriever
n02105855-Shetland_sheepdog\n02105855_10636.jpg|n02109525-Saint_Bernard
n02105855-Shetland_sheepdog\n02105855_10729.jpg|n02086910-papillon
n02105855-Shetland_sheepdog\n02105855_10995.jpg|n02102177-Welsh_springer_spaniel
n02105855-Shetland_sheepdog\n02105855_11061.jpg|n02108915-French_bulldog
n02105855-Shetland_sheepdog\n02105855_11166.jpg|n02088632-bluetick
n02105855-Shetland_sheepdog\n02105855_11445.jpg|n02110806-basenji
n02105855-Shetland_sheepdog\n02105855_11529.jpg|n02089973-English_foxhound
n02105855-Shetland_sheepdog\n02105855_11668.jpg|n02106030-collie
n02105855-Shetland_sheepdog\n02105855_11876.jpg|n02105855-Shetland_sheepdog
n02105855-Shetland_sheepdog\n02105855_11955.jpg|n02106030-collie
n02105855-Shetland_sheepdog\n02105855_12087.jpg|n02095314-wire-haired_fox_terrier
n02105855-Shetland_sheepdog\n02105855_12412.jpg|n02115913-dhole
n02105855-Shetland_sheepdog\n02105855_12455.jpg|n02091032-Italian_greyhound
n02105855-Shetland_sheepdog\n02105855_12556.jpg|n02096437-Dandie_Dinmont
n02105855-Shetland_sheepdog\n02105855_12631.jpg|n02111129-Leonberg
n02105855-Shetland_sheepdog\n02105855_12801.jpg|n02086646-Blenheim_spaniel
n02105855-Shetland_sheepdog\n02105855_12990.jpg|n02105855-Shetland_sheepdog
n02106030-collie\n02106030_10021.jpg|n02106166-Border_collie
n02106030-collie\n02106030_1005.jpg|n02086646-Blenheim_spaniel
n02106030-collie\n02106030_10057.jpg|n02110063-malamute
n02106030-collie\n02106030_10170.jpg|n02085782-Japanese_spaniel
n02106030-collie\n02106030_10246.jpg|n02112137-chow
n02106030-collie\n02106030_10377.jpg|n02115641-dingo
n02106030-collie\n02106030_10459.jpg|n02086910-papillon
n02106030-collie\n02106030_10675.jpg|n02086910-papillon
n02106030-collie\n02106030_10883.jpg|n02097658-silky_terrier
n02106030-collie\n02106030_10965.jpg|n02086910-papillon
n02106030-collie\n02106030_11024.jpg|n02086079-Pekinese
n02106030-collie\n02106030_11148.jpg|n02096051-Airedale
n02106030-collie\n02106030_1152.jpg|n02105855-Shetland_sheepdog
n02106030-collie\n02106030_1199.jpg|n02096051-Airedale
n02106030-collie\n02106030_124.jpg|n02096294-Australian_terrier
n02106030-collie\n02106030_12670.jpg|n02107574-Greater_Swiss_Mountain_dog
n02106030-collie\n02106030_12714.jpg|n02096051-Airedale
n02106030-collie\n02106030_13834.jpg|n02088094-Afghan_hound
n02106030-collie\n02106030_14089.jpg|n02106030-collie
n02106030-collie\n02106030_14143.jpg|n02093991-Irish_terrier
n02106030-collie\n02106030_14653.jpg|n02106030-collie
n02106030-collie\n02106030_14677.jpg|n02106166-Border_collie
n02106166-Border_collie\n02106166_1031.jpg|n02086910-papillon
n02106166-Border_collie\n02106166_1032.jpg|n02106166-Border_collie
n02106166-Border_collie\n02106166_1055.jpg|n02087394-Rhodesian_ridgeback
n02106166-Border_collie\n02106166_1056.jpg|n02086910-papillon
n02106166-Border_collie\n02106166_1059.jpg|n02097474-Tibetan_terrier
n02106166-Border_collie\n02106166_1128.jpg|n02097474-Tibetan_terrier
n02106166-Border_collie\n02106166_1133.jpg|n02106166-Border_collie
n02106166-Border_collie\n02106166_117.jpg|n02088632-bluetick
n02106166-Border_collie\n02106166_1204.jpg|n02097474-Tibetan_terrier
n02106166-Border_collie\n02106166_1205.jpg|n02106166-Border_collie
n02106166-Border_collie\n02106166_1236.jpg|n02097474-Tibetan_terrier
n02106166-Border_collie\n02106166_1244.jpg|n02113023-Pembroke
n02106166-Border_collie\n02106166_1246.jpg|n02106166-Border_collie
n02106166-Border_collie\n02106166_1284.jpg|n02093859-Kerry_blue_terrier
n02106166-Border_collie\n02106166_1311.jpg|n02107908-Appenzeller
n02106166-Border_collie\n02106166_135.jpg|n02109525-Saint_Bernard
n02106166-Border_collie\n02106166_1426.jpg|n02106166-Border_collie
n02106166-Border_collie\n02106166_1429.jpg|n02086240-Shih-Tzu
n02106166-Border_collie\n02106166_1452.jpg|n02113186-Cardigan
n02106166-Border_collie\n02106166_1460.jpg|n02106166-Border_collie
n02106166-Border_collie\n02106166_1506.jpg|n02085782-Japanese_spaniel
n02106166-Border_collie\n02106166_152.jpg|n02110063-malamute
n02106382-Bouvier_des_Flandres\n02106382_1000.jpg|n02106382-Bouvier_des_Flandres
n02106382-Bouvier_des_Flandres\n02106382_1005.jpg|n02102973-Irish_water_spaniel
n02106382-Bouvier_des_Flandres\n02106382_1016.jpg|n02106382-Bouvier_des_Flandres
n02106382-Bouvier_des_Flandres\n02106382_1036.jpg|n02106382-Bouvier_des_Flandres
n02106382-Bouvier_des_Flandres\n02106382_1048.jpg|n02097209-standard_schnauzer
n02106382-Bouvier_des_Flandres\n02106382_108.jpg|n02104365-schipperke
n02106382-Bouvier_des_Flandres\n02106382_112.jpg|n02097130-giant_schnauzer
n02106382-Bouvier_des_Flandres\n02106382_1123.jpg|n02093859-Kerry_blue_terrier
n02106382-Bouvier_des_Flandres\n02106382_1131.jpg|n02092002-Scottish_deerhound
n02106382-Bouvier_des_Flandres\n02106382_1151.jpg|n02105056-groenendael
n02106382-Bouvier_des_Flandres\n02106382_117.jpg|n02102973-Irish_water_spaniel
n02106382-Bouvier_des_Flandres\n02106382_1173.jpg|n02106382-Bouvier_des_Flandres
n02106382-Bouvier_des_Flandres\n02106382_1229.jpg|n02111277-Newfoundland
n02106382-Bouvier_des_Flandres\n02106382_1311.jpg|n02097130-giant_schnauzer
n02106382-Bouvier_des_Flandres\n02106382_1316.jpg|n02093256-Staffordshire_bullterrier
n02106382-Bouvier_des_Flandres\n02106382_1365.jpg|n02093859-Kerry_blue_terrier
n02106382-Bouvier_des_Flandres\n02106382_1381.jpg|n02102973-Irish_water_spaniel
n02106382-Bouvier_des_Flandres\n02106382_1399.jpg|n02093859-Kerry_blue_terrier
n02106382-Bouvier_des_Flandres\n02106382_1440.jpg|n02106382-Bouvier_des_Flandres
